countryCode,customerID,PaperlessDate,invoiceNumber,InvoiceDate,DueDate,InvoiceAmount,Disputed,SettledDate,PaperlessBill,DaysToSettle,DaysLate,Late,countlate,repeatCust,InvoiceQuarter,InvoiceAmount_bin_b. more than 60,Prediction
897,53,11/26/2012,8638140916,2012-12-07,1/6/2013,21.42,0,12/8/2012,0,1,0,0,0,0.0,4,0,0.00013259661066157934
391,28,8/29/2012,8645315959,2012-01-26,2/25/2012,47.02,0,2/9/2012,1,14,0,0,0,0.0,1,0,0.00013259661066157934
770,43,12/31/2012,8653422623,2013-02-06,3/8/2013,37.22,0,3/3/2013,0,25,0,0,12,13.0,1,0,0.00013259661066157934
391,89,4/22/2012,8656503168,2013-05-19,6/18/2013,35.15,0,6/5/2013,0,17,0,0,1,1.0,2,0,0.00013259661066157934
818,55,11/26/2012,8659733546,2013-07-01,7/31/2013,57.97,0,7/14/2013,0,13,0,0,8,9.0,3,0,0.00013259661066157934
897,53,11/26/2012,8663805291,2013-03-05,4/4/2013,14.8,0,3/7/2013,0,2,0,0,0,0.0,1,0,0.00013259661066157934
406,34,3/19/2013,8664445095,2012-02-21,3/22/2012,76.19,1,4/3/2012,1,42,12,1,11,15.0,1,1,11.99974557022743
391,9,9/28/2012,8673161784,2013-01-15,2/14/2013,100.0,1,2/13/2013,0,29,0,0,15,18.0,1,1,0.00013259661066157934
897,79,12/5/2012,8673355331,2013-07-26,8/25/2013,64.18,0,8/26/2013,0,31,1,1,22,26.0,3,1,0.9999137284800171
391,87,11/27/2012,8675080549,2013-11-24,12/24/2013,51.62,0,12/18/2013,0,24,0,0,7,8.0,4,0,0.00013259661066157934
391,65,11/20/2013,8680785503,2013-09-08,10/8/2013,84.5,0,9/23/2013,1,15,0,0,2,2.0,3,1,0.00013259661066157934
391,89,4/22/2012,8682159283,2012-10-19,11/18/2012,45.0,0,10/31/2012,0,12,0,0,1,1.0,4,0,0.00013259661066157934
406,18,9/24/2012,8691041327,2012-04-16,5/16/2012,74.06,0,5/30/2012,1,44,14,1,11,14.0,2,1,13.999712607634727
391,39,6/20/2012,8696910353,2012-06-21,7/21/2012,82.34,0,7/4/2012,0,13,0,0,5,5.0,2,1,0.00013259661066157934
406,36,7/4/2012,8701747713,2012-01-09,2/8/2012,100.32,0,2/11/2012,1,33,3,1,1,3.0,1,1,2.9998896761404583
406,59,4/30/2012,8710240010,2012-09-15,10/15/2012,84.17,0,10/2/2012,0,17,0,0,1,2.0,3,1,0.00013259661066157934
818,55,11/26/2012,8711368352,2012-11-18,12/18/2012,80.49,1,12/25/2012,1,37,7,1,8,9.0,4,1,6.9998328850020775
770,64,6/17/2012,8711889452,2013-05-17,6/16/2013,55.31,0,6/12/2013,0,26,0,0,2,2.0,2,0,0.00013259661066157934
818,44,5/31/2012,8713304663,2012-10-04,11/3/2012,64.59,1,11/26/2012,0,53,23,1,17,20.0,4,1,23.002352933590213
406,38,11/27/2013,8718207011,2012-10-25,11/24/2012,65.2,0,11/11/2012,1,17,0,0,6,9.0,4,1,0.00013259661066157934
818,69,11/21/2012,8718899384,2012-11-20,12/20/2012,38.12,1,12/12/2012,1,22,0,0,0,0.0,4,0,0.00013259661066157934
391,51,1/10/2013,8731613770,2012-01-18,2/17/2012,77.44,0,2/11/2012,1,24,0,0,1,1.0,1,1,0.00013259661066157934
406,92,4/6/2012,8732544679,2013-07-16,8/15/2013,86.39,0,8/26/2013,0,41,11,1,15,17.0,3,1,10.999747079705323
406,34,3/19/2013,8732948590,2012-05-20,6/19/2012,65.77,1,6/27/2012,1,38,8,1,12,15.0,2,1,7.999850134096203
391,16,5/11/2013,8733352411,2013-06-17,7/17/2013,64.21,0,7/3/2013,0,16,0,0,5,5.0,2,1,0.00013259661066157934
897,66,1/11/2013,8737102611,2013-01-02,2/1/2013,27.5,0,1/27/2013,1,25,0,0,1,1.0,1,0,0.00013259661066157934
391,57,8/2/2012,8738019739,2012-01-21,2/20/2012,92.19,0,2/19/2012,1,29,0,0,21,25.0,1,1,0.00013259661066157934
391,21,1/26/2012,8742038745,2012-06-01,7/1/2012,55.91,0,6/7/2012,0,6,0,0,0,0.0,2,0,0.00013259661066157934
897,5,6/24/2012,8748260263,2012-12-31,1/30/2013,44.81,0,2/16/2013,0,47,17,1,31,32.0,4,0,16.999522940568923
770,58,5/8/2013,8765324049,2012-01-16,2/15/2012,62.84,0,2/10/2012,1,25,0,0,13,14.0,1,1,0.00013259661066157934
406,35,4/4/2013,8772170448,2012-05-22,6/21/2012,59.74,0,6/18/2012,1,27,0,0,13,13.0,2,0,0.00013259661066157934
818,13,3/16/2013,8780390122,2012-08-17,9/16/2012,87.95,0,9/27/2012,1,41,11,1,16,20.0,3,1,10.999747079705323
818,26,1/9/2012,8786637235,2013-10-15,11/14/2013,60.71,1,11/8/2013,0,24,0,0,2,2.0,4,1,0.00013259661066157934
406,12,8/10/2012,8788784425,2012-04-12,5/12/2012,73.29,0,5/18/2012,1,36,6,1,13,15.0,2,1,5.999884126939366
770,31,12/31/2012,8788830849,2013-09-03,10/3/2013,84.91,0,9/19/2013,0,16,0,0,0,0.0,3,1,0.00013259661066157934
391,51,1/10/2013,8793921356,2013-08-17,9/16/2013,82.91,0,8/28/2013,0,11,0,0,1,1.0,3,1,0.00013259661066157934
770,30,3/8/2013,8808258474,2012-11-04,12/4/2012,66.03,0,12/5/2012,1,31,1,1,17,19.0,4,1,0.9999137284800171
770,6,4/9/2013,8810803769,2012-07-23,8/22/2012,29.62,0,8/31/2012,1,39,9,1,8,10.0,3,0,8.999823963276807
391,28,8/29/2012,8813796388,2013-04-26,5/26/2013,57.06,0,5/11/2013,0,15,0,0,0,0.0,2,0,0.00013259661066157934
770,93,7/9/2012,8815422174,2013-07-17,8/16/2013,29.42,0,8/10/2013,0,24,0,0,9,12.0,3,0,0.00013259661066157934
770,64,6/17/2012,8820244619,2013-09-12,10/12/2013,19.7,0,10/6/2013,0,24,0,0,2,2.0,3,0,0.00013259661066157934
770,31,12/31/2012,8828293477,2012-08-02,9/1/2012,67.9,0,8/18/2012,1,16,0,0,0,0.0,3,1,0.00013259661066157934
897,10,11/6/2013,8835176664,2012-12-30,1/29/2013,59.86,0,1/25/2013,1,26,0,0,2,2.0,4,0,0.00013259661066157934
406,63,6/4/2012,8840023232,2012-02-07,3/8/2012,88.89,0,2/29/2012,1,22,0,0,0,0.0,1,1,0.00013259661066157934
406,59,4/30/2012,8844419761,2013-05-10,6/9/2013,54.69,0,6/1/2013,0,22,0,0,1,2.0,2,0,0.00013259661066157934
897,94,8/10/2013,8852045930,2012-04-16,5/16/2012,64.78,0,5/13/2012,1,27,0,0,0,0.0,2,1,0.00013259661066157934
897,99,7/8/2013,8857063465,2013-02-14,3/16/2013,7.78,0,3/15/2013,1,29,0,0,20,23.0,1,0,0.00013259661066157934
391,80,3/19/2013,8857627389,2012-04-08,5/8/2012,83.49,0,4/20/2012,1,12,0,0,0,0.0,2,1,0.00013259661066157934
897,99,7/8/2013,8861999698,2012-07-28,8/27/2012,45.24,1,9/12/2012,1,46,16,1,20,23.0,3,0,15.999654691376882
897,94,8/10/2013,8862522772,2012-05-31,6/30/2012,26.91,0,6/21/2012,1,21,0,0,0,0.0,2,0,0.00013259661066157934
391,16,5/11/2013,8864060748,2013-08-13,9/12/2013,61.06,0,8/30/2013,0,17,0,0,5,5.0,3,1,0.00013259661066157934
406,25,9/15/2012,8867732285,2012-10-26,11/25/2012,96.51,1,11/26/2012,0,31,1,1,20,23.0,4,1,0.9999137284800171
818,23,4/28/2013,8871842653,2012-03-05,4/4/2012,57.07,0,3/14/2012,1,9,0,0,0,0.0,1,0,0.00013259661066157934
406,63,6/4/2012,8873482075,2012-05-21,6/20/2012,93.86,0,6/13/2012,1,23,0,0,0,0.0,2,1,0.00013259661066157934
770,3,3/4/2013,8875015994,2012-11-16,12/16/2012,76.21,0,12/20/2012,1,34,4,1,12,14.0,4,1,3.9999164690535545
897,90,6/3/2013,8891547275,2013-02-18,3/20/2013,58.53,0,3/18/2013,1,28,0,0,2,3.0,1,0,0.00013259661066157934
770,86,4/30/2013,8892880121,2012-06-22,7/22/2012,48.35,0,7/18/2012,1,26,0,0,5,5.0,2,0,0.00013259661066157934
391,2,4/6/2013,8893171508,2013-05-29,6/28/2013,68.49,0,6/6/2013,0,8,0,0,1,1.0,2,1,0.00013259661066157934
897,82,1/11/2013,8893780423,2013-10-19,11/18/2013,20.22,0,10/27/2013,0,8,0,0,0,1.0,4,0,0.00013259661066157934
770,72,8/5/2012,8898728543,2013-04-07,5/7/2013,84.15,1,5/7/2013,0,30,0,0,6,7.0,2,1,0.00013259661066157934
770,64,6/17/2012,8900955747,2012-09-06,10/6/2012,44.99,0,9/26/2012,0,20,0,0,2,2.0,3,0,0.00013259661066157934
818,74,2/21/2012,8908680989,2013-03-31,4/30/2013,48.07,0,4/26/2013,0,26,0,0,6,6.0,1,0,0.00013259661066157934
391,61,10/9/2013,8911239770,2013-04-24,5/24/2013,69.34,0,5/28/2013,1,34,4,1,10,14.0,2,1,3.9999164690535545
406,18,9/24/2012,8912612689,2013-07-28,8/27/2013,92.17,1,9/12/2013,0,46,16,1,12,14.0,3,1,15.999585705193477
391,27,4/9/2013,8921244707,2013-01-26,2/25/2013,58.42,0,2/19/2013,1,24,0,0,6,6.0,1,0,0.00013259661066157934
391,16,5/11/2013,8922128667,2013-03-05,4/4/2013,73.49,0,4/1/2013,1,27,0,0,5,5.0,1,1,0.00013259661066157934
770,3,3/4/2013,8925106994,2013-01-18,2/17/2013,64.48,0,2/23/2013,1,36,6,1,13,14.0,1,1,5.999884126939366
770,93,7/9/2012,8926617482,2012-11-25,12/25/2012,52.01,1,1/19/2013,0,55,25,1,9,12.0,4,0,24.999203054159533
770,17,7/31/2012,8927871048,2013-03-19,4/18/2013,66.6,0,4/11/2013,0,23,0,0,2,2.0,1,1,0.00013259661066157934
770,43,12/31/2012,8935367432,2012-04-09,5/9/2012,63.16,1,5/26/2012,1,47,17,1,12,13.0,2,1,16.999522940568923
391,16,5/11/2013,8938303761,2012-06-02,7/2/2012,73.95,0,6/28/2012,1,26,0,0,5,5.0,2,1,0.00013259661066157934
391,71,9/15/2013,8942200261,2012-07-21,8/20/2012,64.33,0,8/7/2012,1,17,0,0,7,7.0,3,1,0.00013259661066157934
770,64,6/17/2012,8945106531,2012-07-14,8/13/2012,67.49,0,7/29/2012,0,15,0,0,2,2.0,3,1,0.00013259661066157934
897,24,4/2/2013,8945288109,2012-07-07,8/6/2012,31.81,0,7/19/2012,1,12,0,0,5,5.0,3,0,0.00013259661066157934
391,61,10/9/2013,8951862221,2012-10-26,11/25/2012,74.92,0,11/25/2012,1,30,0,0,11,14.0,4,1,0.00013259661066157934
406,95,3/17/2012,8953168938,2013-03-02,4/1/2013,77.52,1,3/28/2013,0,26,0,0,9,13.0,1,1,0.00013259661066157934
406,12,8/10/2012,8965430329,2012-06-16,7/16/2012,61.6,0,7/22/2012,1,36,6,1,14,15.0,2,1,5.999884126939366
818,47,6/6/2013,8969881000,2012-09-19,10/19/2012,91.64,0,10/10/2012,1,21,0,0,5,6.0,3,1,0.00013259661066157934
391,87,11/27/2012,8973326459,2012-07-31,8/30/2012,53.08,0,9/10/2012,1,41,11,1,7,8.0,3,0,10.999747079705323
770,6,4/9/2013,8978691415,2013-10-03,11/2/2013,44.36,0,10/28/2013,0,25,0,0,9,10.0,4,0,0.00013259661066157934
770,50,9/11/2012,8983088903,2012-04-17,5/17/2012,46.17,0,5/14/2012,1,27,0,0,1,1.0,2,0,0.00013259661066157934
770,64,6/17/2012,8984387474,2012-06-27,7/27/2012,56.4,0,7/21/2012,0,24,0,0,2,2.0,2,0,0.00013259661066157934
770,93,7/9/2012,8996690503,2012-09-18,10/18/2012,61.32,1,10/25/2012,0,37,7,1,10,12.0,3,1,6.9998328850020775
406,95,3/17/2012,9002067860,2012-03-20,4/19/2012,82.09,1,4/26/2012,0,37,7,1,9,13.0,1,1,6.9998328850020775
770,3,3/4/2013,9010084863,2013-11-13,12/13/2013,58.22,0,12/12/2013,0,29,0,0,14,14.0,4,0,0.00013259661066157934
391,89,4/22/2012,9010843366,2012-01-16,2/15/2012,49.25,0,2/8/2012,1,23,0,0,1,1.0,1,0,0.00013259661066157934
770,3,3/4/2013,9012691752,2013-07-20,8/19/2013,38.55,0,8/15/2013,0,26,0,0,14,14.0,3,0,0.00013259661066157934
391,15,5/22/2012,9012800022,2013-07-22,8/21/2013,33.42,1,8/29/2013,0,38,8,1,13,16.0,3,0,7.999850134096203
897,90,6/3/2013,9013501866,2012-07-23,8/22/2012,58.82,0,8/13/2012,1,21,0,0,2,3.0,3,0,0.00013259661066157934
391,41,8/9/2013,9016415003,2013-10-10,11/9/2013,41.92,0,11/3/2013,0,24,0,0,12,15.0,4,0,0.00013259661066157934
391,28,8/29/2012,9018028314,2013-06-05,7/5/2013,57.33,0,6/20/2013,0,15,0,0,0,0.0,2,0,0.00013259661066157934
406,34,3/19/2013,9027126182,2013-05-29,6/28/2013,46.25,1,7/1/2013,0,33,3,1,13,15.0,2,0,2.9998896761404583
406,40,9/11/2012,9027165795,2013-07-30,8/29/2013,68.15,0,8/6/2013,0,7,0,0,2,2.0,3,1,0.00013259661066157934
406,38,11/27/2013,9028881795,2013-01-03,2/2/2013,67.66,0,2/1/2013,1,29,0,0,6,9.0,1,1,0.00013259661066157934
391,80,3/19/2013,9037173247,2013-09-30,10/30/2013,66.82,0,10/1/2013,0,1,0,0,0,0.0,3,1,0.00013259661066157934
818,81,1/22/2013,9037530272,2013-05-13,6/12/2013,31.84,0,6/5/2013,0,23,0,0,20,22.0,2,0,0.00013259661066157934
391,98,1/3/2013,9039192109,2012-06-11,7/11/2012,27.18,0,7/11/2012,1,30,0,0,2,2.0,2,0,0.00013259661066157934
406,49,7/13/2012,9042158941,2012-08-30,9/29/2012,75.59,0,9/6/2012,0,7,0,0,2,2.0,3,1,0.00013259661066157934
391,41,8/9/2013,9046073849,2012-04-07,5/7/2012,84.31,0,5/16/2012,1,39,9,1,12,15.0,2,1,8.999823963276807
391,56,1/8/2013,9052269765,2012-10-18,11/17/2012,98.61,0,11/7/2012,1,20,0,0,0,0.0,4,1,0.00013259661066157934
770,17,7/31/2012,9054937897,2012-04-13,5/13/2012,61.49,0,5/9/2012,1,26,0,0,2,2.0,2,1,0.00013259661066157934
391,76,3/3/2012,9057872088,2013-02-06,3/8/2013,80.93,0,3/4/2013,0,26,0,0,9,11.0,1,1,0.00013259661066157934
770,4,8/15/2013,9061983609,2013-06-02,7/2/2013,67.86,0,6/28/2013,1,26,0,0,5,5.0,2,1,0.00013259661066157934
897,11,9/14/2012,9065240153,2012-04-20,5/20/2012,54.94,0,5/17/2012,1,27,0,0,13,16.0,2,0,0.00013259661066157934
897,68,4/4/2012,9069342751,2012-08-28,9/27/2012,69.55,0,9/23/2012,0,26,0,0,4,5.0,3,1,0.00013259661066157934
406,36,7/4/2012,9071684141,2013-01-29,2/28/2013,102.01,1,3/10/2013,0,40,10,1,2,3.0,1,1,9.999821092604682
391,56,1/8/2013,9073174131,2013-02-09,3/11/2013,92.97,0,2/19/2013,0,10,0,0,0,0.0,1,1,0.00013259661066157934
770,50,9/11/2012,9077886672,2012-09-06,10/6/2012,30.23,0,9/22/2012,1,16,0,0,1,1.0,3,0,0.00013259661066157934
897,29,7/29/2013,9080028887,2012-03-02,4/1/2012,45.97,0,4/9/2012,1,38,8,1,11,15.0,1,0,7.999850134096203
897,52,10/26/2012,9081761696,2013-07-19,8/18/2013,65.01,0,8/3/2013,0,15,0,0,0,0.0,3,1,0.00013259661066157934
406,59,4/30/2012,9083415808,2013-09-25,10/25/2013,56.38,0,10/20/2013,0,25,0,0,1,2.0,3,0,0.00013259661066157934
406,85,7/5/2013,9086013190,2013-01-15,2/14/2013,60.11,0,2/27/2013,1,43,13,1,14,19.0,1,1,12.999722277465146
391,16,5/11/2013,9089611762,2013-06-12,7/12/2013,91.72,0,7/2/2013,0,20,0,0,5,5.0,2,1,0.00013259661066157934
391,2,4/6/2013,9091156209,2012-12-03,1/2/2013,52.47,0,12/19/2012,1,16,0,0,1,1.0,4,0,0.00013259661066157934
897,99,7/8/2013,9092385558,2012-10-09,11/8/2012,18.77,0,11/9/2012,1,31,1,1,21,23.0,4,0,0.9999137284800171
391,57,8/2/2012,9094577240,2012-07-11,8/10/2012,73.6,0,8/24/2012,1,44,14,1,21,25.0,3,1,13.999712607634727
406,83,3/3/2012,9095475537,2013-06-15,7/15/2013,93.56,0,7/8/2013,0,23,0,0,4,5.0,2,1,0.00013259661066157934
391,51,1/10/2013,9097859581,2013-01-24,2/23/2013,44.64,0,2/11/2013,0,18,0,0,1,1.0,1,0,0.00013259661066157934
770,86,4/30/2013,9099988532,2012-11-28,12/28/2012,24.32,0,12/25/2012,1,27,0,0,5,5.0,4,0,0.00013259661066157934
391,65,11/20/2013,9108099905,2012-05-02,6/1/2012,73.3,0,5/19/2012,1,17,0,0,2,2.0,2,1,0.00013259661066157934
770,72,8/5/2012,9111152226,2012-09-25,10/25/2012,44.24,0,10/19/2012,0,24,0,0,6,7.0,3,0,0.00013259661066157934
406,95,3/17/2012,9119375519,2012-06-23,7/23/2012,94.51,1,8/6/2012,0,44,14,1,10,13.0,2,1,13.999712607634727
391,76,3/3/2012,9121577010,2013-09-28,10/28/2013,76.25,0,10/24/2013,0,26,0,0,9,11.0,3,1,0.00013259661066157934
818,55,11/26/2012,9124590748,2013-05-31,6/30/2013,66.51,0,6/16/2013,0,16,0,0,9,9.0,2,1,0.00013259661066157934
391,98,1/3/2013,9146955602,2012-05-17,6/16/2012,38.84,0,6/14/2012,1,28,0,0,2,2.0,2,0,0.00013259661066157934
406,18,9/24/2012,9153643214,2013-07-16,8/15/2013,78.08,1,9/2/2013,0,48,18,1,13,14.0,3,1,17.99944578599939
406,35,4/4/2013,9163369386,2012-06-04,7/4/2012,43.75,0,6/25/2012,1,21,0,0,13,13.0,2,0,0.00013259661066157934
391,15,5/22/2012,9166038468,2013-08-03,9/2/2013,69.73,0,9/3/2013,0,31,1,1,14,16.0,3,1,0.9999137284800171
770,20,4/3/2013,9169343910,2013-02-15,3/17/2013,52.29,0,3/4/2013,1,17,0,0,1,1.0,1,0,0.00013259661066157934
391,57,8/2/2012,9171870990,2013-03-19,4/18/2013,87.99,0,4/28/2013,0,40,10,1,22,25.0,1,1,9.999821092604682
770,60,9/29/2012,9176928131,2013-05-22,6/21/2013,77.86,0,6/7/2013,0,16,0,0,5,5.0,2,1,0.00013259661066157934
897,11,9/14/2012,9180666472,2012-02-13,3/14/2012,68.28,0,3/19/2012,1,35,5,1,13,16.0,1,1,4.9998847659514
391,56,1/8/2013,9183796742,2012-03-13,4/12/2012,81.85,0,3/26/2012,1,13,0,0,0,0.0,1,1,0.00013259661066157934
406,85,7/5/2013,9184635048,2013-10-13,11/12/2013,68.25,0,11/16/2013,0,34,4,1,15,19.0,4,1,3.9999164690535545
897,99,7/8/2013,9186926292,2013-02-26,3/28/2013,26.37,0,3/31/2013,1,33,3,1,22,23.0,1,0,2.9998896761404583
818,45,7/15/2013,9188803308,2013-07-22,8/21/2013,67.57,0,8/7/2013,0,16,0,0,8,8.0,3,1,0.00013259661066157934
897,79,12/5/2012,9188939939,2013-10-30,11/29/2013,57.16,0,12/5/2013,0,36,6,1,23,26.0,4,0,5.999884126939366
391,46,11/11/2012,9189385048,2013-10-17,11/16/2013,65.37,0,11/1/2013,0,15,0,0,2,2.0,4,1,0.00013259661066157934
406,35,4/4/2013,9191319419,2012-12-25,1/24/2013,58.59,0,1/23/2013,1,29,0,0,13,13.0,4,0,0.00013259661066157934
897,11,9/14/2012,9192101573,2013-07-06,8/5/2013,13.09,0,8/2/2013,0,27,0,0,14,16.0,3,0,0.00013259661066157934
818,74,2/21/2012,9193816294,2013-08-22,9/21/2013,58.85,0,9/19/2013,0,28,0,0,6,6.0,3,0,0.00013259661066157934
406,85,7/5/2013,9199249934,2012-08-21,9/20/2012,42.62,1,10/14/2012,1,54,24,1,16,19.0,3,0,23.999619490899644
818,77,11/10/2012,9200291512,2012-05-11,6/10/2012,54.92,1,7/4/2012,1,54,24,1,5,7.0,2,0,23.999899066790135
818,81,1/22/2013,9200902255,2013-07-12,8/11/2013,26.25,1,8/16/2013,0,35,5,1,20,22.0,3,0,4.9998847659514
770,20,4/3/2013,9201510343,2012-04-20,5/20/2012,52.06,0,5/4/2012,1,14,0,0,1,1.0,2,0,0.00013259661066157934
770,31,12/31/2012,9202536124,2013-06-21,7/21/2013,81.06,0,6/30/2013,0,9,0,0,0,0.0,2,1,0.00013259661066157934
897,53,11/26/2012,9215762028,2013-02-27,3/29/2013,35.1,0,3/4/2013,0,5,0,0,0,0.0,1,0,0.00013259661066157934
897,52,10/26/2012,9215826735,2012-11-11,12/11/2012,54.3,0,12/1/2012,0,20,0,0,0,0.0,4,0,0.00013259661066157934
406,40,9/11/2012,9219327120,2013-07-25,8/24/2013,60.3,1,8/11/2013,0,17,0,0,2,2.0,3,1,0.00013259661066157934
818,45,7/15/2013,9227624437,2012-08-14,9/13/2012,89.27,0,9/10/2012,1,27,0,0,8,8.0,3,1,0.00013259661066157934
818,48,9/1/2013,9232223339,2012-12-14,1/13/2013,58.56,0,1/7/2013,1,24,0,0,0,0.0,4,0,0.00013259661066157934
391,76,3/3/2012,9236280634,2012-01-17,2/16/2012,67.15,0,2/29/2012,1,43,13,1,9,11.0,1,1,12.999722277465146
391,41,8/9/2013,9236420705,2012-09-11,10/11/2012,28.09,0,10/18/2012,1,37,7,1,13,15.0,3,0,6.9998328850020775
406,42,9/30/2013,9238366168,2013-11-14,12/14/2013,104.58,0,12/11/2013,0,27,0,0,19,20.0,4,1,0.00013259661066157934
770,72,8/5/2012,9239905667,2013-02-17,3/19/2013,43.41,1,3/22/2013,0,33,3,1,6,7.0,1,0,2.9998896761404583
818,77,11/10/2012,9242384432,2012-10-10,11/9/2012,105.85,0,10/31/2012,1,21,0,0,6,7.0,4,1,0.00013259661066157934
406,49,7/13/2012,9242625204,2012-08-28,9/27/2012,95.29,1,9/15/2012,0,18,0,0,2,2.0,3,1,0.00013259661066157934
406,42,9/30/2013,9247964767,2012-01-26,2/25/2012,98.51,1,3/15/2012,1,49,19,1,19,20.0,1,1,18.999611549509464
818,48,9/1/2013,9250019415,2012-06-05,7/5/2012,74.9,0,6/18/2012,1,13,0,0,0,0.0,2,1,0.00013259661066157934
406,38,11/27/2013,9250499188,2013-07-29,8/28/2013,75.37,0,8/23/2013,1,25,0,0,6,9.0,3,1,0.00013259661066157934
897,94,8/10/2013,9254517013,2012-03-03,4/2/2012,29.39,0,3/21/2012,1,18,0,0,0,0.0,1,0,0.00013259661066157934
770,20,4/3/2013,9257925380,2013-10-11,11/10/2013,62.06,0,10/18/2013,0,7,0,0,1,1.0,4,1,0.00013259661066157934
391,7,6/20/2013,9258277700,2013-07-02,8/1/2013,44.71,0,7/24/2013,0,22,0,0,7,11.0,3,0,0.00013259661066157934
406,59,4/30/2012,9262446048,2012-09-02,10/2/2012,66.68,0,9/12/2012,0,10,0,0,1,2.0,3,1,0.00013259661066157934
770,50,9/11/2012,9264242334,2013-06-14,7/14/2013,48.18,0,6/30/2013,0,16,0,0,1,1.0,2,0,0.00013259661066157934
406,63,6/4/2012,9265800851,2013-05-02,6/1/2013,74.36,0,5/13/2013,0,11,0,0,0,0.0,2,1,0.00013259661066157934
818,69,11/21/2012,9268191212,2012-10-07,11/6/2012,47.52,0,10/21/2012,1,14,0,0,0,0.0,4,0,0.00013259661066157934
406,85,7/5/2013,9275623026,2012-07-27,8/26/2012,69.95,1,10/2/2012,1,67,37,1,17,19.0,3,1,36.99765092866711
391,9,9/28/2012,9288370923,2012-07-04,8/3/2012,77.47,1,8/5/2012,1,32,2,1,15,18.0,3,1,1.9999121309239414
406,63,6/4/2012,9294398501,2012-06-06,7/6/2012,49.72,0,6/19/2012,0,13,0,0,0,0.0,2,0,0.00013259661066157934
391,19,10/19/2012,9298034378,2013-05-13,6/12/2013,68.69,0,5/22/2013,0,9,0,0,0,0.0,2,1,0.00013259661066157934
391,84,8/3/2013,9312710244,2012-09-25,10/25/2012,59.56,0,10/17/2012,1,22,0,0,7,7.0,3,0,0.00013259661066157934
818,22,9/4/2013,9313451295,2012-03-04,4/3/2012,48.11,0,3/25/2012,1,21,0,0,2,2.0,1,0,0.00013259661066157934
818,26,1/9/2012,9314335308,2012-09-17,10/17/2012,67.58,1,10/4/2012,0,17,0,0,2,2.0,3,1,0.00013259661066157934
897,82,1/11/2013,9314800674,2013-08-11,9/10/2013,37.13,1,9/11/2013,0,31,1,1,0,1.0,3,0,0.9999137284800171
897,53,11/26/2012,9315531233,2012-07-22,8/21/2012,29.77,0,7/25/2012,1,3,0,0,0,0.0,3,0,0.00013259661066157934
897,90,6/3/2013,9324391627,2012-10-22,11/21/2012,47.41,1,11/27/2012,1,36,6,1,2,3.0,4,0,5.999884126939366
391,71,9/15/2013,9327462141,2013-10-16,11/15/2013,90.61,0,11/6/2013,0,21,0,0,7,7.0,4,1,0.00013259661066157934
818,22,9/4/2013,9327668635,2012-04-05,5/5/2012,44.99,0,4/29/2012,1,24,0,0,2,2.0,2,0,0.00013259661066157934
818,69,11/21/2012,9338042562,2012-05-07,6/6/2012,45.76,1,5/26/2012,1,19,0,0,0,0.0,2,0,0.00013259661066157934
770,62,4/30/2012,9339508583,2012-09-01,10/1/2012,69.9,0,10/6/2012,0,35,5,1,22,23.0,3,1,4.9998847659514
818,22,9/4/2013,9340071189,2012-03-06,4/5/2012,58.14,0,3/23/2012,1,17,0,0,2,2.0,1,0,0.00013259661066157934
897,29,7/29/2013,9343302864,2012-11-15,12/15/2012,50.33,0,12/23/2012,1,38,8,1,12,15.0,4,0,7.999850134096203
391,46,11/11/2012,9344726527,2013-05-28,6/27/2013,68.39,0,6/10/2013,0,13,0,0,2,2.0,2,1,0.00013259661066157934
391,27,4/9/2013,9346541006,2012-02-25,3/26/2012,55.09,0,3/22/2012,1,26,0,0,6,6.0,1,0,0.00013259661066157934
897,5,6/24/2012,9359250752,2013-09-06,10/6/2013,25.07,0,10/4/2013,0,28,0,0,32,32.0,3,0,0.00013259661066157934
897,54,11/25/2013,9366628825,2013-12-02,1/1/2014,18.05,0,12/13/2013,0,11,0,0,2,2.0,4,0,0.00013259661066157934
391,51,1/10/2013,9367388295,2013-04-24,5/24/2013,43.95,0,5/20/2013,0,26,0,0,1,1.0,2,0,0.00013259661066157934
770,14,11/12/2012,9368067229,2013-10-27,11/26/2013,45.17,0,11/7/2013,0,11,0,0,1,1.0,4,0,0.00013259661066157934
818,74,2/21/2012,9373791288,2012-03-31,4/30/2012,60.57,0,4/21/2012,0,21,0,0,6,6.0,1,1,0.00013259661066157934
897,79,12/5/2012,9375684651,2012-11-06,12/6/2012,50.27,0,12/11/2012,1,35,5,1,24,26.0,4,0,4.9998847659514
897,54,11/25/2013,9380641705,2013-10-18,11/17/2013,8.61,0,10/31/2013,1,13,0,0,2,2.0,4,0,0.00013259661066157934
818,13,3/16/2013,9385395392,2012-03-08,4/7/2012,54.41,0,5/1/2012,1,54,24,1,17,20.0,1,0,23.999284486549644
391,9,9/28/2012,9390786866,2013-02-24,3/26/2013,74.62,1,4/6/2013,0,41,11,1,16,18.0,1,1,10.999747079705323
391,19,10/19/2012,9393038918,2013-09-21,10/21/2013,73.86,0,10/8/2013,0,17,0,0,0,0.0,3,1,0.00013259661066157934
391,61,10/9/2013,9394972219,2012-04-22,5/22/2012,72.62,0,5/28/2012,1,36,6,1,11,14.0,2,1,5.999884126939366
